order_id,order_date,store,sku,product_name,category,quantity,unit_price
50519,19-Jun-2025,kennesaw,SKU-2001,Office Chair,Furniture,2,$189.00
50385,04/17/2025,Atlanta,SKU-3003,Desk Organizer,Office Supplies,6,21.50
50140,03-May-2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,4,$24.99
52117,2025-02-10,SMYRNA,SKU-1001,Wireless Mouse,Electronics,5,$24.99
51066,05/07/2025,Kennesaw,SKU-2001,Office Chair,Furniture,1,$189.00
51192,2025-01-27,Atlanta,SKU-1001,Wireless Mouse,Electronics,6,$24.99
51006,2025-01-02,atlanta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
50490,18-May-2025,Smyrna,SKU-2001,Office Chair,Furniture,4, 189.00 
51688,05/05/2025,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
51652,09-Apr-2025,Kennesaw,SKU-2002,Standing Desk,Furniture,6,349.00
52929,04/13/2025,Atlanta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
50260,26-Mar-2025,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
50769,2025-04-24,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
51040,2025-02-10,ATLANTA,SKU-1003,USB-C Hub,Electronics,2,$39.99
50611,01/17/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
52759,06/30/2025,marietta,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
52528,2025-04-04,alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
51442,2025-06-25,MARIETTA,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
51489,06/06/2025,alpharetta,SKU-2001,Office Chair,Furniture,4,$189.00
50244,2025-06-19,Marietta,SKU-1001,Wireless Mouse,Electronics,3,24.99
51220,2025-03-27,KENNESAW,SKU-1003,USB-C Hub,Electronics,6,39.99
52361,01/18/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,2,39.99
50160,04/29/2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,6,21.50
50734,2025-05-31,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
51591,03/01/2025,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
50415,04/11/2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
51226,13-Mar-2025,Smyrna,SKU-1001,Wireless Mouse,Electronics,1,24.99
52748,2025-02-17,Marietta,SKU-3003,Desk Organizer,Office Supplies,2,21.50
141693,2025-06-04,Smyrna,,Mechanical Keyboard,Electronics,3,89.99
51514,2025-03-09,ATLANTA,SKU-3003,Desk Organizer,Office Supplies,6,21.50
51048,10-Apr-2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,2,21.50
50892,04-May-2025,Alpharetta,SKU-1003,USB-C Hub,Electronics,1,39.99
50488,26-Mar-2025,Atlanta,SKU-1001,Wireless Mouse,Electronics,2,24.99
50204,06/03/2025,ATLANTA,SKU-3001,Notebook 3-Pack,Office Supplies,5,$8.49
52102,15-Jun-2025,Kennesaw,SKU-2002,Standing Desk,Furniture,4,349.00
51180,2025-02-15,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
51103,06/24/2025,Marietta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
52763,30-Mar-2025,KENNESAW,SKU-1002,Mechanical Keyboard,Electronics,5,$89.99
52485,2025-01-08,atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,5, 8.49 
51286,29-Jan-2025,Marietta,SKU-2002,Standing Desk,Furniture,4,349.00
50668,2025-05-17,Marietta,SKU-3003,Desk Organizer,Office Supplies,3,$21.50
50272,01/04/2025,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
140039,2025-02-20,Kennesaw,,Notebook 3-Pack,Office Supplies,3,8.49
51523,01-May-2025,Smyrna,SKU-2001,Office Chair,Furniture,3,189.00
51475,2025-01-08,Atlanta,SKU-2001,Office Chair,Furniture,1,$189.00
50091,2025-05-15,ALPHARETTA,SKU-3003,Desk Organizer,Office Supplies,1, 21.50 
50214,04/20/2025,smyrna,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
51330,2025-04-30,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
52694,04/02/2025,Smyrna,SKU-2001,Office Chair,Furniture,2,189.00
50856,2025-04-15,Atlanta,SKU-2002,Standing Desk,Furniture,3,349.00
50155,30-Mar-2025,KENNESAW,SKU-2002,Standing Desk,Furniture,5, 349.00 
50349,2025-02-28,ATLANTA,SKU-2002,Standing Desk,Furniture,6,349.00
50592,2025-02-01,Marietta,SKU-1001,Wireless Mouse,Electronics,1,24.99
50692,2025-05-27,Atlanta,SKU-1001,Wireless Mouse,Electronics,2,$24.99
52845,13-Jun-2025,atlanta,SKU-1001,Wireless Mouse,Electronics,6,24.99
52761,2025-05-25,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
51088,05-Jan-2025,Marietta,SKU-1003,USB-C Hub,Electronics,2,39.99
50569,03/25/2025,Marietta,SKU-2002,Standing Desk,Furniture,3,$349.00
50351,2025-04-03,atlanta,SKU-1003,USB-C Hub,Electronics,6,$39.99
52170,13-Jun-2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
51373,01/24/2025,Kennesaw,SKU-2001,Office Chair,Furniture,4, 189.00 
51004,2025-04-03,marietta,SKU-2002,Standing Desk,Furniture,5, 349.00 
52373,30-Mar-2025,ALPHARETTA,SKU-3003,Desk Organizer,Office Supplies,3,21.50
50449,06-Feb-2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
51792,02/17/2025,Marietta,SKU-2001,Office Chair,Furniture,4,189.00
50937,2025-02-11,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,4,$89.99
51635,04/26/2025,ATLANTA,SKU-3002,Gel Pens 12ct,Office Supplies,1, 11.99 
51209,2025-02-28,ATLANTA,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
52954,2025-03-13,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
50028,06/16/2025,Marietta,SKU-1002,Mechanical Keyboard,Electronics,5,$89.99
51279,2025-02-19,Alpharetta,SKU-2001,Office Chair,Furniture,1,189.00
51385,07-Feb-2025,SMYRNA,SKU-1001,Wireless Mouse,Electronics,4,24.99
50333,2025-04-28,Marietta,SKU-1001,Wireless Mouse,Electronics,6,24.99
50213,2025-05-13,Smyrna,SKU-1001,Wireless Mouse,Electronics,1,24.99
50224,02/26/2025,smyrna,SKU-1001,Wireless Mouse,Electronics,2,24.99
52072,2025-06-06,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
140251,2025-03-21,Marietta,,Wireless Mouse,Electronics,2,24.99
52647,11-Jun-2025,Marietta,SKU-2001,Office Chair,Furniture,4, 189.00 
50032,01/31/2025,Smyrna,SKU-1001,Wireless Mouse,Electronics,3,$24.99
50953,2025-03-12,Kennesaw,SKU-2001,Office Chair,Furniture,1,189.00
52864,01/02/2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
50865,25-Mar-2025,MARIETTA,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
50662,02/10/2025,alpharetta,SKU-1002,Mechanical Keyboard,Electronics,3,$89.99
52621,2025-02-16,Atlanta,SKU-2001,Office Chair,Furniture,1,189.00
51985,2025-01-06,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
51434,01/18/2025,MARIETTA,SKU-1003,USB-C Hub,Electronics,5,39.99
52817,2025-05-24,Atlanta,SKU-2002,Standing Desk,Furniture,6,349.00
51822,04-May-2025,smyrna,SKU-1002,Mechanical Keyboard,Electronics,2,$89.99
52914,2025-02-26,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
51435,2025-04-08,kennesaw,SKU-2002,Standing Desk,Furniture,5,349.00
50341,02/14/2025,Marietta,SKU-2002,Standing Desk,Furniture,3,349.00
50487,02-May-2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
52742,01/20/2025,Alpharetta,SKU-2001,Office Chair,Furniture,4,$189.00
50017,07-Jun-2025,Smyrna,SKU-1001,Wireless Mouse,Electronics,1,$24.99
50730,03/08/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,4,349.00
50666,2025-01-22,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,1,8.49
51829,09-Feb-2025,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
51015,2025-06-24,Kennesaw,SKU-1001,Wireless Mouse,Electronics,1,24.99
51603,01/16/2025,Marietta,SKU-2001,Office Chair,Furniture,4,189.00
51997,2025-05-01,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
51308,2025-03-26,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
52371,2025-06-07,Alpharetta,SKU-1001,Wireless Mouse,Electronics,1,24.99
51403,2025-01-23,Atlanta,SKU-1003,USB-C Hub,Electronics,2,39.99
50182,16-May-2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
50743,2025-03-04,Kennesaw,SKU-1001,Wireless Mouse,Electronics,6,24.99
50622,30-May-2025,alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
52280,2025-05-27,Atlanta,SKU-3003,Desk Organizer,Office Supplies,2,21.50
51686,2025-04-16,Atlanta,SKU-1001,Wireless Mouse,Electronics,6,24.99
51398,2025-04-16,Marietta,SKU-2001,Office Chair,Furniture,2,189.00
50870,05/07/2025,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
51795,05-Jun-2025,Kennesaw,SKU-1001,Wireless Mouse,Electronics,6,$24.99
51002,19-Jan-2025,Marietta,SKU-1003,USB-C Hub,Electronics,4,39.99
50423,2025-06-01,Smyrna,SKU-1003,USB-C Hub,Electronics,4, 39.99 
51642,04/17/2025,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,5, 8.49 
52813,2025-03-30,Marietta,SKU-2002,Standing Desk,Furniture,5,$349.00
52943,05-Jun-2025,kennesaw,SKU-1001,Wireless Mouse,Electronics,6,24.99
50394,29-Mar-2025,Smyrna,SKU-2001,Office Chair,Furniture,4,$189.00
51313,06/30/2025,atlanta,SKU-2002,Standing Desk,Furniture,1,349.00
51927,02/13/2025,Kennesaw,SKU-1003,USB-C Hub,Electronics,2,$39.99
50531,03/07/2025,Smyrna,SKU-1003,USB-C Hub,Electronics,1,$39.99
50452,2025-06-16,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
51807,2025-05-14,Kennesaw,SKU-1001,Wireless Mouse,Electronics,6,24.99
52889,2025-05-12,ATLANTA,SKU-2001,Office Chair,Furniture,3,189.00
50348,04/03/2025,smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
52856,2025-04-04,ATLANTA,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
51763,02/17/2025,Atlanta,SKU-2001,Office Chair,Furniture,1,189.00
50736,06-May-2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,3,21.50
51355,2025-06-01,Alpharetta,SKU-1001,Wireless Mouse,Electronics,5,$24.99
51858,02-Apr-2025,ATLANTA,SKU-3003,Desk Organizer,Office Supplies,4, 21.50 
52232,2025-03-26,Atlanta,SKU-2002,Standing Desk,Furniture,1,349.00
52071,14-Mar-2025,Atlanta,SKU-2001,Office Chair,Furniture,5,$189.00
52650,2025-01-09,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
50394,29-Mar-2025,Smyrna,SKU-2001,Office Chair,Furniture,4,$189.00
52980,2025-03-31,smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
50693,2025-01-01,MARIETTA,SKU-2002,Standing Desk,Furniture,4,$349.00
50564,30-Mar-2025,smyrna,SKU-2002,Standing Desk,Furniture,6,349.00
51135,2025-05-08,SMYRNA,SKU-2002,Standing Desk,Furniture,4, 349.00 
51026,02-Jun-2025,Marietta,SKU-1001,Wireless Mouse,Electronics,5,24.99
50161,2025-05-10,Smyrna,SKU-2001,Office Chair,Furniture,3,189.00
50955,04/10/2025,SMYRNA,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
51950,05/04/2025,Kennesaw,SKU-2001,Office Chair,Furniture,6,$189.00
51003,02/26/2025,Kennesaw,SKU-2001,Office Chair,Furniture,3,189.00
50895,2025-04-08,Smyrna,SKU-2002,Standing Desk,Furniture,2,349.00
50612,01/16/2025,ALPHARETTA,SKU-3002,Gel Pens 12ct,Office Supplies,2, 11.99 
50846,12-Apr-2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
52249,2025-05-21,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
50117,2025-06-13,MARIETTA,SKU-2001,Office Chair,Furniture,5,189.00
51027,2025-01-12,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
52340,04/30/2025,MARIETTA,SKU-2001,Office Chair,Furniture,4,189.00
51376,2025-05-17,Atlanta,SKU-1003,USB-C Hub,Electronics,3,39.99
51703,2025-01-25,KENNESAW,SKU-3003,Desk Organizer,Office Supplies,3,21.50
51636,14-Apr-2025,atlanta,SKU-2001,Office Chair,Furniture,5,189.00
51255,06-Apr-2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,2,$8.49
50818,2025-02-24,marietta,SKU-1003,USB-C Hub,Electronics,5,$39.99
51031,02/08/2025,SMYRNA,SKU-2001,Office Chair,Furniture,5,189.00
50112,04/17/2025,ALPHARETTA,SKU-1001,Wireless Mouse,Electronics,3,24.99
52640,2025-06-22,KENNESAW,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
50144,2025-03-25,Marietta,SKU-2001,Office Chair,Furniture,4,$189.00
52261,2025-04-10,ALPHARETTA,SKU-1001,Wireless Mouse,Electronics,4,24.99
51009,2025-05-11,alpharetta,SKU-3003,Desk Organizer,Office Supplies,1,21.50
50775,2025-06-30,Kennesaw,SKU-2001,Office Chair,Furniture,3,189.00
51059,03-Feb-2025,SMYRNA,SKU-1002,Mechanical Keyboard,Electronics,4,$89.99
52613,02/03/2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,1,8.49
50320,12-May-2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,4, 89.99 
52062,2025-02-23,marietta,SKU-2002,Standing Desk,Furniture,2,$349.00
52675,2025-05-30,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
51513,02/27/2025,Alpharetta,SKU-2001,Office Chair,Furniture,6,189.00
51903,2025-06-11,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
52423,2025-01-10,Marietta,SKU-1003,USB-C Hub,Electronics,2,39.99
52583,2025-01-01,ATLANTA,SKU-1003,USB-C Hub,Electronics,6,39.99
51791,2025-03-09,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
51298,04/12/2025,Alpharetta,SKU-2001,Office Chair,Furniture,1,$189.00
51431,2025-05-05,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
51387,2025-02-13,Marietta,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
52037,04/21/2025,alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
51353,09-Apr-2025,MARIETTA,SKU-1001,Wireless Mouse,Electronics,2,$24.99
50563,13-Apr-2025,Kennesaw,SKU-2002,Standing Desk,Furniture,4,$349.00
51151,2025-03-30,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,1,$8.49
52215,2025-01-04,Atlanta,SKU-3003,Desk Organizer,Office Supplies,5, 21.50 
50603,05-Jun-2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
51619,04-May-2025,Alpharetta,SKU-2001,Office Chair,Furniture,1,189.00
50777,05/08/2025,Smyrna,SKU-2001,Office Chair,Furniture,4,189.00
50142,01/14/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,6, 349.00 
51643,2025-05-19,Alpharetta,SKU-1001,Wireless Mouse,Electronics,5, 24.99 
51391,2025-02-05,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,5,$8.49
52477,11-May-2025,Marietta,SKU-1003,USB-C Hub,Electronics,6,39.99
51113,05/27/2025,ATLANTA,SKU-2001,Office Chair,Furniture,3,189.00
51691,2025-06-13,Alpharetta,SKU-2002,Standing Desk,Furniture,6, 349.00 
50729,2025-03-25,Atlanta,SKU-1001,Wireless Mouse,Electronics,5,24.99
52108,04/30/2025,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,6,$89.99
52368,24-Jun-2025,MARIETTA,SKU-2002,Standing Desk,Furniture,2,$349.00
52334,2025-04-18,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,5, 8.49 
52607,2025-03-21,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
51883,04/10/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,5,39.99
51092,26-May-2025,Smyrna,SKU-1001,Wireless Mouse,Electronics,6,$24.99
50840,11-Jan-2025,Marietta,SKU-2002,Standing Desk,Furniture,5,349.00
51522,05-Apr-2025,Smyrna,SKU-2001,Office Chair,Furniture,4,189.00
52819,19-Jan-2025,Marietta,SKU-2002,Standing Desk,Furniture,4,$349.00
51091,03/23/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,4,349.00
52892,2025-05-12,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
51633,2025-04-03,Smyrna,SKU-2002,Standing Desk,Furniture,2,$349.00
50917,04/26/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,3,39.99
51331,03/10/2025,ALPHARETTA,SKU-1003,USB-C Hub,Electronics,5,39.99
52749,2025-01-05,Marietta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
52404,15-Jan-2025,ATLANTA,SKU-2002,Standing Desk,Furniture,3,349.00
50261,25-May-2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,3, 21.50 
50080,09-Feb-2025,atlanta,SKU-1003,USB-C Hub,Electronics,5,$39.99
52098,01/01/2025,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
50009,01/16/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,6,349.00
50037,02/01/2025,Kennesaw,SKU-1003,USB-C Hub,Electronics,6,$39.99
51868,2025-03-24,SMYRNA,SKU-1002,Mechanical Keyboard,Electronics,2, 89.99 
52514,02/01/2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,4,$21.50
52772,18-Mar-2025,Alpharetta,SKU-1003,USB-C Hub,Electronics,3,39.99
50249,2025-04-15,ATLANTA,SKU-2002,Standing Desk,Furniture,3,349.00
50521,2025-06-19,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,4,$89.99
51217,21-May-2025,Smyrna,SKU-2001,Office Chair,Furniture,6,189.00
50473,03-Mar-2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,6, 21.50 
52227,03-May-2025,Smyrna,SKU-1003,USB-C Hub,Electronics,4,39.99
52679,2025-03-11,atlanta,SKU-2002,Standing Desk,Furniture,3, 349.00 
51689,2025-06-12,Smyrna,SKU-1003,USB-C Hub,Electronics,4,39.99
50631,2025-04-20,atlanta,SKU-1003,USB-C Hub,Electronics,5,$39.99
51080,04/21/2025,Marietta,SKU-1001,Wireless Mouse,Electronics,1,24.99
52610,2025-06-03,KENNESAW,SKU-2001,Office Chair,Furniture,2,189.00
52450,2025-06-25,alpharetta,SKU-1001,Wireless Mouse,Electronics,6,24.99
51379,16-Jan-2025,KENNESAW,SKU-1001,Wireless Mouse,Electronics,1,24.99
51034,2025-03-23,Alpharetta,SKU-1003,USB-C Hub,Electronics,6,39.99
51169,05/25/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,6,$39.99
50661,2025-01-14,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
51804,23-Mar-2025,Marietta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
50186,01/25/2025,Marietta,SKU-3003,Desk Organizer,Office Supplies,4,$21.50
52557,05/12/2025,Atlanta,SKU-3003,Desk Organizer,Office Supplies,2,21.50
51384,2025-04-11,Smyrna,SKU-2002,Standing Desk,Furniture,4,$349.00
50498,2025-03-21,Alpharetta,SKU-2002,Standing Desk,Furniture,2, 349.00 
52346,2025-03-30,smyrna,SKU-1001,Wireless Mouse,Electronics,2,24.99
50039,2025-02-20,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
51374,04/23/2025,Marietta,SKU-3003,Desk Organizer,Office Supplies,3,21.50
50171,04/05/2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
52033,2025-04-21,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
50113,2025-04-19,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
52302,06/27/2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,3,24.99
50164,2025-06-13,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
51840,03/05/2025,ALPHARETTA,SKU-2002,Standing Desk,Furniture,2,349.00
50323,25-May-2025,Marietta,SKU-1002,Mechanical Keyboard,Electronics,6,$89.99
50212,2025-05-07,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,1,8.49
52550,2025-06-04,marietta,SKU-1003,USB-C Hub,Electronics,1,$39.99
51937,28-Apr-2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,4,$11.99
50309,2025-02-28,Alpharetta,SKU-1003,USB-C Hub,Electronics,2,39.99
52019,2025-04-28,MARIETTA,SKU-2002,Standing Desk,Furniture,6,$349.00
50222,26-Feb-2025,MARIETTA,SKU-1002,Mechanical Keyboard,Electronics,5, 89.99 
51813,2025-05-08,ALPHARETTA,SKU-1003,USB-C Hub,Electronics,4,39.99
52951,11-Jun-2025,Marietta,SKU-2002,Standing Desk,Furniture,2,349.00
52360,2025-04-24,Alpharetta,SKU-1003,USB-C Hub,Electronics,6,$39.99
50587,2025-06-13,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,1,21.50
52001,2025-01-13,smyrna,SKU-1003,USB-C Hub,Electronics,2, 39.99 
50005,03/18/2025,Marietta,SKU-2001,Office Chair,Furniture,2,189.00
52138,2025-01-14,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
52174,03/19/2025,Atlanta,SKU-3003,Desk Organizer,Office Supplies,2, 21.50 
51259,2025-03-18,Marietta,SKU-2002,Standing Desk,Furniture,6,$349.00
51405,2025-05-16,kennesaw,SKU-2002,Standing Desk,Furniture,2,349.00
50026,22-Jan-2025,Atlanta,SKU-1003,USB-C Hub,Electronics,2, 39.99 
50238,2025-01-25,Smyrna,SKU-2001,Office Chair,Furniture,3,189.00
51512,2025-05-21,SMYRNA,SKU-3001,Notebook 3-Pack,Office Supplies,2,$8.49
52814,2025-04-29,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
51896,2025-05-01,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
50414,05/06/2025,ATLANTA,SKU-2001,Office Chair,Furniture,6,189.00
51874,05/04/2025,Kennesaw,SKU-1003,USB-C Hub,Electronics,4,$39.99
52493,2025-02-15,ALPHARETTA,SKU-1003,USB-C Hub,Electronics,4,$39.99
52941,2025-04-06,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,3,$11.99
52353,2025-01-26,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,4,21.50
50766,2025-04-25,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
51016,06/14/2025,smyrna,SKU-2001,Office Chair,Furniture,6,$189.00
50377,2025-04-15,Atlanta,SKU-1003,USB-C Hub,Electronics,6,$39.99
52269,2025-03-14,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,2,$8.49
52852,2025-01-09,MARIETTA,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
51517,13-Apr-2025,atlanta,SKU-1003,USB-C Hub,Electronics,2,39.99
51499,2025-06-30,Marietta,SKU-1003,USB-C Hub,Electronics,3,39.99
52162,2025-05-28,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
50047,2025-03-06,Smyrna,SKU-1001,Wireless Mouse,Electronics,1,24.99
50753,2025-05-19,Kennesaw,SKU-1003,USB-C Hub,Electronics,4,39.99
52003,06/13/2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,5,$21.50
51662,09-Jun-2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,1,21.50
51200,03/06/2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
51862,2025-05-10,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
50561,04/27/2025,MARIETTA,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
50252,2025-03-03,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,5, 8.49 
52800,05/08/2025,Marietta,SKU-1001,Wireless Mouse,Electronics,1, 24.99 
51658,04/16/2025,atlanta,SKU-3003,Desk Organizer,Office Supplies,6,21.50
51726,2025-03-12,Kennesaw,SKU-2002,Standing Desk,Furniture,1,349.00
51700,2025-06-04,ALPHARETTA,SKU-3003,Desk Organizer,Office Supplies,5,$21.50
52660,06/30/2025,Marietta,SKU-2001,Office Chair,Furniture,3,189.00
50646,2025-05-11,ALPHARETTA,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
52233,06/29/2025,Smyrna,SKU-2001,Office Chair,Furniture,2,$189.00
51111,05/03/2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,5,$8.49
52542,2025-06-17,Alpharetta,SKU-2002,Standing Desk,Furniture,3,349.00
51188,2025-03-11,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
50287,2025-04-29,Kennesaw,SKU-1003,USB-C Hub,Electronics,3,$39.99
52082,2025-04-14,smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,1,$8.49
50913,2025-05-08,Alpharetta,SKU-1003,USB-C Hub,Electronics,2,39.99
52764,2025-02-16,Kennesaw,SKU-1001,Wireless Mouse,Electronics,2,24.99
52756,2025-04-14,Marietta,SKU-1003,USB-C Hub,Electronics,2,39.99
51881,06/29/2025,kennesaw,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
52431,2025-01-20,MARIETTA,SKU-1001,Wireless Mouse,Electronics,3,$24.99
51457,2025-05-07,marietta,SKU-3002,Gel Pens 12ct,Office Supplies,3,$11.99
51397,19-Jun-2025,alpharetta,SKU-1001,Wireless Mouse,Electronics,3,$24.99
52478,06-Jun-2025,Marietta,SKU-3003,Desk Organizer,Office Supplies,3,$21.50
52509,2025-04-10,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
51738,06/06/2025,marietta,SKU-2001,Office Chair,Furniture,3, 189.00 
50540,2025-03-03,Smyrna,SKU-2002,Standing Desk,Furniture,5,349.00
52961,05/15/2025,smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
51172,06/08/2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,4,$21.50
50996,06/07/2025,Alpharetta,SKU-1003,USB-C Hub,Electronics,5,$39.99
50673,2025-02-02,MARIETTA,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
50929,2025-06-13,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
