ticker,trade_date,open,high,low,close,volume
JNJ,2024-05-14,219.41,220.14,218.9,219.9,7919067
JNJ,2024-05-15,219.9,223.08,219.59,221.84,1541099
JNJ,2024-05-16,221.84,222.18,217.37,218.88,12430349
JNJ,2024-05-17,218.88,219.65,218.49,219.56,9899598
JNJ,2024-05-20,219.56,225.05,219.26,224.63,3950062
JNJ,2024-05-21,224.63,225.44,224.13,224.32,1739079
JNJ,2024-05-22,224.32,224.92,223.07,223.46,8015530
JNJ,2024-05-23,223.46,224.79,222.52,222.98,5629830
JNJ,2024-05-24,222.98,223.87,222.35,223.45,11975572
JNJ,2024-05-27,223.45,225.51,223.07,224.99,1664905
JNJ,2024-05-28,224.99,225.02,219.14,220.61,3938336
JNJ,2024-05-29,220.61,221.08,215.29,215.36,7433635
JNJ,2024-05-30,215.36,215.46,213.28,214.94,3598689
JNJ,2024-05-31,214.94,221.19,213.84,219.86,5433045
JNJ,2024-06-03,219.86,222.55,219.84,222.06,2559374
JNJ,2024-06-04,222.06,222.49,218.7,219.8,9766536
JNJ,2024-06-05,219.8,220.61,219.27,219.3,950265
JNJ,2024-06-06,219.3,223.8,218.65,223.21,8562484
JNJ,2024-06-07,223.21,224.79,222.87,224.24,16960597
JNJ,2024-06-10,224.24,224.71,221.88,222.01,8572336
JNJ,2024-06-11,222.01,222.17,221.51,221.86,3257622
JNJ,2024-06-12,221.86,222.15,220.22,220.43,10263800
JNJ,2024-06-13,220.43,220.65,215.92,216.56,3162312
JNJ,2024-06-14,216.56,219.3,216.36,218.61,10293975
JNJ,2024-06-17,218.61,220.19,218.09,219.26,10663803
JNJ,2024-06-18,219.26,219.73,214.07,214.55,4455803
JNJ,2024-06-19,214.55,215.45,212.53,212.98,7760011
JNJ,2024-06-20,212.98,213.44,210.55,211.49,3790855
JNJ,2024-06-21,211.49,211.96,209.05,210.37,7725020
JNJ,2024-06-24,210.37,211.52,209.62,209.63,2649139
JNJ,2024-06-25,209.63,211.13,209.38,210.77,2320340
JNJ,2024-06-26,210.77,213.89,209.91,213.39,4846886
JNJ,2024-06-27,213.39,214.7,213.13,213.89,9606668
JNJ,2024-06-28,213.89,215.3,213.23,213.68,9297149
JNJ,2024-07-01,213.68,214.46,212.9,214.34,6409750
JNJ,2024-07-02,214.34,218.24,214.32,217.59,3225250
JNJ,2024-07-03,217.59,218.65,216.89,217.0,7934239
JNJ,2024-07-04,217.0,218.8,216.69,218.1,6103140
JNJ,2024-07-05,218.1,218.19,215.93,216.34,4178701
JNJ,2024-07-08,216.34,216.96,213.79,214.25,1594640
JNJ,2024-07-09,214.25,214.89,209.33,209.51,3947659
JNJ,2024-07-10,209.51,210.8,208.36,209.35,1433044
JNJ,2024-07-11,209.35,209.73,207.52,207.89,3404269
JNJ,2024-07-12,207.89,207.92,206.29,206.6,3850993
JNJ,2024-07-15,206.6,206.76,204.24,204.91,3856151
JNJ,2024-07-16,204.91,205.54,204.65,205.3,4338088
JNJ,2024-07-17,205.3,205.47,204.31,204.6,19885901
JNJ,2024-07-18,204.6,204.65,201.82,202.76,7712084
JNJ,2024-07-19,202.76,204.28,200.21,200.7,2183453
JNJ,2024-07-22,200.7,204.67,200.11,204.51,31350152
JNJ,2024-07-23,204.51,204.75,201.99,202.29,20094744
JNJ,2024-07-24,202.29,202.64,200.52,201.82,5398469
JNJ,2024-07-25,201.82,203.1,201.46,201.97,7016267
JNJ,2024-07-26,201.97,202.51,200.11,201.06,4993531
JNJ,2024-07-29,201.06,202.0,197.89,198.11,4358964
JNJ,2024-07-30,198.11,199.13,197.77,198.34,1238819
JNJ,2024-07-31,198.34,198.77,195.05,195.95,7133004
JNJ,2024-08-01,195.95,198.81,195.45,198.77,4139646
JNJ,2024-08-02,198.77,199.0,198.57,198.62,7658285
JNJ,2024-08-05,198.62,199.35,198.02,198.35,5494666
JNJ,2024-08-06,198.35,198.92,195.36,195.43,5284494
JNJ,2024-08-07,195.43,195.8,194.09,195.52,3281130
JNJ,2024-08-08,195.52,196.34,194.16,194.32,1938532
JNJ,2024-08-09,194.32,195.28,193.55,194.99,7151913
JNJ,2024-08-12,194.99,196.9,193.73,196.41,12944388
JNJ,2024-08-13,196.41,196.94,195.88,196.5,12504904
JNJ,2024-08-14,196.5,196.97,193.02,193.02,2100559
JNJ,2024-08-15,193.02,193.31,191.88,192.05,5522502
JNJ,2024-08-16,192.05,192.14,187.27,187.9,3926279
JNJ,2024-08-19,187.9,189.24,187.04,187.78,3657044
JNJ,2024-08-20,187.78,190.51,187.27,189.62,3821990
JNJ,2024-08-21,189.62,191.13,188.34,190.03,11704811
JNJ,2024-08-22,190.03,190.21,188.79,188.98,3228707
JNJ,2024-08-23,188.98,189.1,187.18,187.36,2547300
JNJ,2024-08-26,187.36,187.86,184.2,184.52,3322656
JNJ,2024-08-27,184.52,185.83,184.21,185.37,5634732
JNJ,2024-08-28,185.37,186.02,185.26,185.78,4049543
JNJ,2024-08-29,185.78,185.98,181.01,181.35,4251557
JNJ,2024-08-30,181.35,181.37,179.45,179.77,4836017
JNJ,2024-09-02,179.77,182.8,179.05,182.61,11009905
JNJ,2024-09-03,182.61,183.12,180.44,180.89,6399333
JNJ,2024-09-04,180.89,184.12,180.76,183.64,4380317
JNJ,2024-09-05,183.64,184.43,182.74,183.83,4062740
JNJ,2024-09-06,183.83,185.82,182.89,184.81,6921229
JNJ,2024-09-09,184.81,184.84,182.68,183.39,3968719
JNJ,2024-09-10,183.39,183.93,183.01,183.69,2578036
JNJ,2024-09-11,183.69,185.43,183.04,184.29,3805907
JNJ,2024-09-12,184.29,187.27,183.51,186.56,14945166
JNJ,2024-09-13,186.56,187.93,185.9,187.65,7569332
JNJ,2024-09-16,187.65,187.75,187.15,187.41,6939660
JNJ,2024-09-17,187.41,188.1,183.96,183.96,23681903
JNJ,2024-09-18,183.96,184.06,180.84,180.88,2696165
JNJ,2024-09-19,180.88,183.01,179.93,182.11,1705761
JNJ,2024-09-20,182.11,185.63,180.95,184.6,2336934
JNJ,2024-09-23,184.6,185.24,183.49,184.24,5401514
JNJ,2024-09-24,184.24,187.74,184.2,187.0,10042308
JNJ,2024-09-25,187.0,187.16,184.15,184.72,5400418
JNJ,2024-09-26,184.72,185.72,184.56,184.62,3279933
JNJ,2024-09-27,184.62,184.66,183.63,183.81,15845595
JNJ,2024-09-30,183.81,183.87,183.06,183.28,3473519
JNJ,2024-10-01,183.28,186.78,182.77,186.37,4624615
JNJ,2024-10-02,186.37,187.38,183.33,184.54,12838526
JNJ,2024-10-03,184.54,185.16,183.8,184.85,4327686
JNJ,2024-10-04,184.85,186.44,184.11,184.97,10594984
JNJ,2024-10-07,184.97,186.56,180.15,181.12,4107300
JNJ,2024-10-08,181.12,181.13,178.19,178.36,4881805
JNJ,2024-10-09,178.36,183.77,178.27,181.95,8765785
JNJ,2024-10-10,181.95,184.07,181.49,183.61,8430470
JNJ,2024-10-11,183.61,185.42,180.43,181.46,1580969
JNJ,2024-10-14,181.46,181.96,180.62,180.69,3638441
JNJ,2024-10-15,180.69,180.99,178.15,178.98,6067866
JNJ,2024-10-16,178.98,180.39,178.77,180.18,14454429
JNJ,2024-10-17,180.18,180.91,178.72,178.91,4025511
JNJ,2024-10-18,178.91,179.64,178.46,179.31,2126048
JNJ,2024-10-21,179.31,179.34,177.62,178.18,12162242
JNJ,2024-10-22,178.18,179.2,176.03,176.64,2056532
JNJ,2024-10-23,176.64,177.8,174.11,174.7,1523418
JNJ,2024-10-24,174.7,179.65,174.58,179.06,16313570
JNJ,2024-10-25,179.06,179.72,178.92,179.33,3942729
JNJ,2024-10-28,179.33,179.94,178.13,178.43,8049350
JNJ,2024-10-29,178.43,180.58,177.83,180.27,7507219
JNJ,2024-10-30,180.27,181.19,177.53,178.64,6108906
JNJ,2024-10-31,178.64,180.15,178.17,179.51,7267823
JNJ,2024-11-01,179.51,179.71,179.29,179.57,5226063
JNJ,2024-11-04,179.57,183.92,179.32,183.74,9544884
JNJ,2024-11-05,183.74,183.82,181.53,182.01,4762641
JNJ,2024-11-06,182.01,184.88,181.49,184.32,6496893
JNJ,2024-11-07,184.32,184.82,184.03,184.09,1220200
JNJ,2024-11-08,184.09,184.95,182.44,182.97,5439243
JNJ,2024-11-11,182.97,183.12,180.7,181.87,4898498
JNJ,2024-11-12,181.87,182.58,181.14,181.91,15544540
JNJ,2024-11-13,181.91,182.11,177.43,177.58,3329557
JNJ,2024-11-14,177.58,181.16,176.75,181.15,3410339
JNJ,2024-11-15,181.15,181.3,179.89,180.86,4221406
JNJ,2024-11-18,180.86,180.9,177.37,177.38,5914833
JNJ,2024-11-19,177.38,177.42,176.76,177.4,8109887
JNJ,2024-11-20,177.4,179.05,176.51,178.73,5904431
JNJ,2024-11-21,178.73,178.85,176.5,177.61,6667781
JNJ,2024-11-22,177.61,178.37,176.72,176.84,2638925
JNJ,2024-11-25,176.84,178.29,176.2,177.91,13129931
JNJ,2024-11-26,177.91,180.75,177.35,180.61,6265874
JNJ,2024-11-27,180.61,181.12,179.93,180.96,7458877
JNJ,2024-11-28,180.96,181.01,180.29,180.91,4850184
JNJ,2024-11-29,180.91,183.54,180.75,183.29,3395720
JNJ,2024-12-02,183.29,185.14,183.27,185.06,4797857
JNJ,2024-12-03,185.06,186.18,183.96,186.1,3225413
JNJ,2024-12-04,186.1,186.45,185.11,185.29,7166988
JNJ,2024-12-05,185.29,188.16,184.28,187.66,3428833
JNJ,2024-12-06,187.66,192.97,187.12,192.94,5414511
JNJ,2024-12-09,192.94,195.54,192.85,195.35,3167789
JNJ,2024-12-10,195.35,197.4,195.33,196.73,7921017
JNJ,2024-12-11,196.73,196.79,194.31,195.19,4330786
JNJ,2024-12-12,195.19,196.68,195.01,195.36,10640427
JNJ,2024-12-13,195.36,195.58,191.92,192.65,8783721
JNJ,2024-12-16,192.65,194.45,192.4,193.71,4201211
JNJ,2024-12-17,193.71,197.32,193.6,196.73,2669250
JNJ,2024-12-18,196.73,197.1,193.53,193.82,7519126
JNJ,2024-12-19,193.82,194.96,193.39,193.66,12434829
JNJ,2024-12-20,193.66,194.01,192.01,192.73,7836383
JNJ,2024-12-23,192.73,193.39,191.58,192.16,4004658
JNJ,2024-12-24,192.16,196.83,191.53,196.18,15353197
JNJ,2024-12-25,196.18,200.68,195.95,200.05,1513140
JNJ,2024-12-26,200.05,200.57,197.6,197.71,2505470
JNJ,2024-12-27,197.71,200.32,197.22,198.52,10674751
JNJ,2024-12-30,198.52,198.89,196.47,196.72,5181871
JNJ,2024-12-31,196.72,197.53,193.41,193.77,3825638
JNJ,2025-01-01,193.77,194.46,192.81,193.61,5897914
JNJ,2025-01-02,193.61,194.25,192.1,192.85,2726627
JNJ,2025-01-03,192.85,194.11,192.69,193.7,3909901
JNJ,2025-01-06,193.7,195.14,193.6,194.15,5372439
JNJ,2025-01-07,194.15,196.56,194.09,196.05,5743571
JNJ,2025-01-08,196.05,196.4,194.86,195.14,5864845
JNJ,2025-01-09,195.14,195.92,194.64,195.31,4754146
JNJ,2025-01-10,195.31,196.3,195.07,195.6,2953243
JNJ,2025-01-13,195.6,196.15,194.73,195.09,11059470
JNJ,2025-01-14,195.09,195.34,194.5,195.2,21005765
JNJ,2025-01-15,195.2,198.06,194.54,197.91,4334431
JNJ,2025-01-16,197.91,198.03,196.31,196.68,7112056
JNJ,2025-01-17,196.68,200.34,196.13,198.45,2924481
JNJ,2025-01-20,198.45,199.22,194.08,194.22,5160151
JNJ,2025-01-21,194.22,194.96,193.66,193.84,10689298
JNJ,2025-01-22,193.84,198.78,193.78,197.52,6587865
JNJ,2025-01-23,197.52,198.26,196.91,197.06,6973247
JNJ,2025-01-24,197.06,197.28,194.27,194.56,3075431
JNJ,2025-01-27,194.56,195.23,192.45,192.48,5167483
JNJ,2025-01-28,192.48,193.83,189.43,190.8,4054547
JNJ,2025-01-29,190.8,191.12,187.97,188.57,1742990
JNJ,2025-01-30,188.57,189.17,185.74,186.33,6120595
JNJ,2025-01-31,186.33,190.28,185.77,188.98,8897359
JNJ,2025-02-03,188.98,189.6,188.8,189.41,3864159
JNJ,2025-02-04,189.41,193.99,189.25,193.34,18483604
JNJ,2025-02-05,193.34,196.22,192.97,195.88,4143257
JNJ,2025-02-06,195.88,196.8,195.0,196.42,5935600
JNJ,2025-02-07,196.42,198.34,196.15,198.29,9381533
JNJ,2025-02-10,198.29,198.72,195.17,195.73,6135915
JNJ,2025-02-11,195.73,196.52,194.43,194.7,3426334
JNJ,2025-02-12,194.7,194.8,193.19,194.24,7398927
JNJ,2025-02-13,194.24,194.7,194.07,194.54,6361474
JNJ,2025-02-14,194.54,197.97,194.28,196.98,5405298
JNJ,2025-02-17,196.98,200.4,196.86,199.99,2462179
JNJ,2025-02-18,199.99,200.88,199.74,200.42,3537560
JNJ,2025-02-19,200.42,201.35,199.53,200.31,7668522
JNJ,2025-02-20,200.31,202.31,198.6,201.88,1549602
JNJ,2025-02-21,201.88,202.09,201.22,201.74,4615574
JNJ,2025-02-24,201.74,202.19,200.08,200.64,3769656
JNJ,2025-02-25,200.64,201.44,198.19,198.74,6493969
JNJ,2025-02-26,198.74,198.86,196.59,196.72,12525226
JNJ,2025-02-27,196.72,202.01,196.47,201.35,13694262
JNJ,2025-02-28,201.35,201.64,199.16,200.44,3376667
JNJ,2025-03-03,200.44,200.66,200.41,200.48,4767672
JNJ,2025-03-04,200.48,204.19,200.3,203.98,6725766
JNJ,2025-03-05,203.98,204.95,199.23,200.19,1948810
JNJ,2025-03-06,200.19,204.01,199.97,202.93,3501555
JNJ,2025-03-07,202.93,203.75,199.03,199.5,10353335
JNJ,2025-03-10,199.5,205.65,198.27,204.98,11194388
JNJ,2025-03-11,204.98,210.17,204.19,209.57,7673211
JNJ,2025-03-12,209.57,209.71,204.92,205.2,17456576
JNJ,2025-03-13,205.2,209.04,204.7,208.84,3917402
JNJ,2025-03-14,208.84,209.38,208.33,209.21,15555424
JNJ,2025-03-17,209.21,214.35,208.68,213.17,2827315
JNJ,2025-03-18,213.17,214.52,212.15,213.7,4142239
JNJ,2025-03-19,213.7,213.95,211.41,211.76,5931479
JNJ,2025-03-20,211.76,212.72,209.11,209.64,2276100
JNJ,2025-03-21,209.64,212.64,209.25,211.47,5623617
JNJ,2025-03-24,211.47,213.42,211.02,211.02,4191412
JNJ,2025-03-25,211.02,214.15,209.65,213.66,5503795
JNJ,2025-03-26,213.66,215.41,212.88,214.85,10749825
JNJ,2025-03-27,214.85,219.92,214.67,219.91,6883806
JNJ,2025-03-28,219.91,219.97,219.07,219.42,6076402
JNJ,2025-03-31,219.42,220.31,213.96,214.78,5769445
JNJ,2025-04-01,214.78,218.19,214.48,216.93,4215312
JNJ,2025-04-02,216.93,218.34,216.63,217.28,8626188
JNJ,2025-04-03,217.28,217.51,213.83,214.61,21782301
JNJ,2025-04-04,214.61,215.71,213.67,215.4,6976606
JNJ,2025-04-07,215.4,216.26,213.61,214.9,2820453
JNJ,2025-04-08,214.9,215.73,213.51,214.45,3068442
JNJ,2025-04-09,214.45,214.59,212.85,213.63,3379912
JNJ,2025-04-10,213.63,215.03,211.72,212.03,4634736
JNJ,2025-04-11,212.03,215.95,211.35,214.64,2001087
JNJ,2025-04-14,214.64,216.61,214.05,216.36,11749881
JNJ,2025-04-15,216.36,216.86,214.1,214.35,3691801
JNJ,2025-04-16,214.35,214.93,211.48,212.25,3463845
JNJ,2025-04-17,212.25,213.44,210.55,211.56,7883173
JNJ,2025-04-18,211.56,215.2,210.93,214.91,14552708
JNJ,2025-04-21,214.91,215.87,213.1,213.81,980286
JNJ,2025-04-22,213.81,214.3,213.33,213.48,3482599
JNJ,2025-04-23,213.48,216.82,213.48,216.43,6436296
JNJ,2025-04-24,216.43,216.77,213.99,215.02,3115359
JNJ,2025-04-25,215.02,218.72,214.67,217.12,5461536
JNJ,2025-04-28,217.12,217.35,215.61,216.37,4315521
JNJ,2025-04-29,216.37,217.83,216.25,216.84,7230009
JNJ,2025-04-30,216.84,217.3,214.52,215.89,8872384
JNJ,2025-05-01,215.89,216.63,213.94,214.38,6510723
JNJ,2025-05-02,214.38,215.17,211.27,212.16,10147605
JNJ,2025-05-05,212.16,212.97,211.12,211.32,8599489
JNJ,2025-05-06,211.32,213.85,211.18,212.93,3896019
JNJ,2025-05-07,212.93,213.46,210.93,211.85,9658111
JNJ,2025-05-08,211.85,212.66,211.82,212.13,4176117
JNJ,2025-05-09,212.13,214.55,211.68,213.96,3391294
JNJ,2025-05-12,213.96,214.31,212.92,213.03,5526901
JNJ,2025-05-13,213.03,213.53,211.77,212.46,12668868
JNJ,2025-05-14,212.46,214.68,212.06,213.4,6786665
JNJ,2025-05-15,213.4,215.29,212.16,214.97,4407696
JNJ,2025-05-16,214.97,222.39,214.85,222.31,9162214
JNJ,2025-05-19,222.31,224.76,221.98,224.31,4024154
JNJ,2025-05-20,224.31,224.61,221.68,222.4,10483359
JNJ,2025-05-21,222.4,222.71,222.16,222.27,5428318
JNJ,2025-05-22,222.27,225.79,222.26,225.42,3754039
JNJ,2025-05-23,225.42,225.95,224.04,224.41,4402479
JNJ,2025-05-26,224.41,226.73,223.56,226.05,2443077
JNJ,2025-05-27,226.05,226.44,221.63,221.78,8572832
JNJ,2025-05-28,221.78,223.15,221.04,222.21,11248237
JNJ,2025-05-29,222.21,222.33,219.12,220.63,4142626
JNJ,2025-05-30,220.63,222.06,219.81,220.08,6326887
JNJ,2025-06-02,220.08,220.18,218.49,219.65,7834975
JNJ,2025-06-03,219.65,219.65,217.94,218.0,6846161
JNJ,2025-06-04,218.0,218.36,217.6,217.77,2234554
JNJ,2025-06-05,217.77,217.8,217.13,217.37,2152615
JNJ,2025-06-06,217.37,218.17,213.24,214.93,3573727
JNJ,2025-06-09,214.93,222.39,214.9,221.0,6402629
JNJ,2025-06-10,221.0,221.5,220.29,220.92,3906156
JNJ,2025-06-11,220.92,221.26,218.49,219.86,1295489
JNJ,2025-06-12,219.86,220.45,218.53,218.74,19149471
JNJ,2025-06-13,218.74,219.93,216.96,218.39,9677655
JNJ,2025-06-16,218.39,220.31,217.49,218.92,3579204
JNJ,2025-06-17,218.92,221.2,218.75,220.83,2593276
JNJ,2025-06-18,220.83,221.39,219.76,221.32,3351826
JNJ,2025-06-19,221.32,221.96,220.0,220.05,2357455
JNJ,2025-06-20,220.05,224.28,219.72,223.32,11579468
JNJ,2025-06-23,223.32,227.42,222.56,227.17,4026603
JNJ,2025-06-24,227.17,233.76,226.78,233.4,1538037
JNJ,2025-06-25,233.4,235.48,233.3,235.27,5925222
JNJ,2025-06-26,235.27,236.55,234.71,235.98,9097912
JNJ,2025-06-27,235.98,238.47,235.44,238.05,6070558
JNJ,2025-06-30,238.05,241.2,237.89,240.62,4709262
JNJ,2025-07-01,240.62,241.85,239.65,241.38,6804858
JNJ,2025-07-02,241.38,241.8,238.92,239.73,14321538
JNJ,2025-07-03,239.73,244.26,239.25,243.72,4672502
JNJ,2025-07-04,243.72,244.08,241.01,241.51,1747047
JNJ,2025-07-07,241.51,244.1,241.31,243.73,3051378
JNJ,2025-07-08,243.73,245.26,242.97,244.01,1414443
JNJ,2025-07-09,244.01,244.12,243.32,243.81,2475829
JNJ,2025-07-10,243.81,246.22,243.48,244.81,2413672
JNJ,2025-07-11,244.81,249.19,243.87,248.95,7159936
JNJ,2025-07-14,248.95,249.41,245.91,246.3,4299319
JNJ,2025-07-15,246.3,249.99,246.09,249.94,3997300
JNJ,2025-07-16,249.94,250.56,247.65,249.11,11489581
JNJ,2025-07-17,249.11,253.31,248.63,253.27,8740166
JNJ,2025-07-18,253.27,256.33,252.5,256.1,3731792
JNJ,2025-07-21,256.1,261.74,255.23,261.01,6124621
JNJ,2025-07-22,261.01,263.29,260.67,262.25,4773672
JNJ,2025-07-23,262.25,263.22,260.59,261.66,7176639
JNJ,2025-07-24,261.66,262.25,260.76,261.54,2666450
JNJ,2025-07-25,261.54,262.4,260.79,261.96,5839478
JNJ,2025-07-28,261.96,262.45,257.25,257.46,8977003
JNJ,2025-07-29,257.46,257.49,250.62,251.0,2639020
JNJ,2025-07-30,251.0,254.86,250.77,253.17,2403761
JNJ,2025-07-31,253.17,254.26,250.12,250.77,1859057
JNJ,2025-08-01,250.77,253.2,250.69,252.23,9740159
JNJ,2025-08-04,252.23,253.69,251.77,252.89,1752051
JNJ,2025-08-05,252.89,255.05,252.4,254.63,4938119
JNJ,2025-08-06,254.63,257.49,253.92,257.05,4219223
JNJ,2025-08-07,257.05,260.57,255.87,260.48,6653635
JNJ,2025-08-08,260.48,261.12,260.26,260.84,7708646
JNJ,2025-08-11,260.84,269.35,259.76,268.3,2922501
JNJ,2025-08-12,268.3,269.21,266.07,266.79,20371539
JNJ,2025-08-13,266.79,267.32,263.39,265.3,5039645
JNJ,2025-08-14,265.3,266.35,262.24,264.24,2856859
JNJ,2025-08-15,264.24,264.31,257.59,258.45,5013133
JNJ,2025-08-18,258.45,258.97,256.48,258.17,2047492
JNJ,2025-08-19,258.17,260.69,257.4,259.6,2912118
JNJ,2025-08-20,259.6,262.71,259.28,261.15,8615657
JNJ,2025-08-21,261.15,263.89,260.89,263.52,7248420
JNJ,2025-08-22,263.52,264.48,261.97,263.09,3194124
JNJ,2025-08-25,263.09,264.61,262.41,264.11,2758889
JNJ,2025-08-26,264.11,264.11,262.04,262.39,4018028
JNJ,2025-08-27,262.39,263.27,262.31,263.16,6542100
JNJ,2025-08-28,263.16,264.49,262.37,264.05,6318798
JNJ,2025-08-29,264.05,268.66,262.9,268.56,9250081
JNJ,2025-09-01,268.56,268.58,266.98,267.51,2080044
JNJ,2025-09-02,267.51,268.28,266.85,267.74,4783327
JNJ,2025-09-03,267.74,270.2,266.56,269.25,2743435
JNJ,2025-09-04,269.25,273.33,269.08,272.29,3859576
JNJ,2025-09-05,272.29,273.07,268.28,268.58,9574892
JNJ,2025-09-08,268.58,269.49,267.15,267.22,6416714
JNJ,2025-09-09,267.22,269.01,266.32,268.83,3144691
JNJ,2025-09-10,268.83,270.35,267.93,269.63,10305367
JNJ,2025-09-11,269.63,272.82,269.07,272.79,3577055
JNJ,2025-09-12,272.79,272.93,272.59,272.76,5617593
JNJ,2025-09-15,272.76,275.09,271.5,274.82,1727699
JNJ,2025-09-16,274.82,279.33,274.09,278.7,4013850
JNJ,2025-09-17,278.7,278.71,273.63,274.22,3325324
JNJ,2025-09-18,274.22,275.55,273.97,275.5,8487813
JNJ,2025-09-19,275.5,277.25,273.77,274.52,10027919
JNJ,2025-09-22,274.52,275.17,271.4,272.05,12639761
JNJ,2025-09-23,272.05,276.23,271.96,275.25,4400020
JNJ,2025-09-24,275.25,275.51,271.3,271.38,9201372
JNJ,2025-09-25,271.38,274.38,271.35,274.34,4570866
JNJ,2025-09-26,274.34,275.15,271.69,272.52,4526291
JNJ,2025-09-29,272.52,273.02,272.16,272.9,1655437
JNJ,2025-09-30,272.9,273.5,271.44,272.04,9550657
JNJ,2025-10-01,272.04,273.85,270.7,272.36,4609682
JNJ,2025-10-02,272.36,274.32,271.63,272.35,2627822
JNJ,2025-10-03,272.35,278.03,271.61,277.91,6534965
JNJ,2025-10-06,277.91,278.4,277.13,277.47,1681400
JNJ,2025-10-07,277.47,279.37,275.77,275.98,8215076
JNJ,2025-10-08,275.98,277.09,274.67,274.68,4473326
JNJ,2025-10-09,274.68,278.22,273.57,277.3,4992126
JNJ,2025-10-10,277.3,277.86,274.49,275.0,4321416
JNJ,2025-10-13,275.0,275.01,273.54,274.03,3108687
JNJ,2025-10-14,274.03,275.34,273.25,274.57,12290228
JNJ,2025-10-15,274.57,274.66,269.72,270.89,9251907
JNJ,2025-10-16,270.89,272.24,263.78,264.85,1969434
JNJ,2025-10-17,264.85,268.27,264.8,265.81,4998251
JNJ,2025-10-20,265.81,268.49,265.52,267.2,4459461
JNJ,2025-10-21,267.2,268.09,261.22,263.52,5406712
JNJ,2025-10-22,263.52,269.4,262.63,268.78,1965705
JNJ,2025-10-23,268.78,270.33,268.45,269.07,5944415
JNJ,2025-10-24,269.07,272.81,267.53,271.79,6360311
JNJ,2025-10-27,271.79,278.46,270.88,276.53,7216103
JNJ,2025-10-28,276.53,282.89,276.47,281.27,3754670
JNJ,2025-10-29,281.27,284.94,280.61,283.75,10951602
JNJ,2025-10-30,283.75,284.31,278.97,279.98,11031773
JNJ,2025-10-31,279.98,284.02,279.86,282.54,6903509
JNJ,2025-11-03,282.54,286.18,280.97,285.21,2916239
JNJ,2025-11-04,285.21,286.11,282.5,283.34,4212595
JNJ,2025-11-05,283.34,283.46,281.91,281.99,18025295
JNJ,2025-11-06,281.99,283.19,279.07,279.41,3021389
JNJ,2025-11-07,279.41,280.44,274.72,275.3,2657419
JNJ,2025-11-10,275.3,276.62,274.59,275.17,9823313
JNJ,2025-11-11,275.17,275.41,273.29,274.45,6282718
JNJ,2025-11-12,274.45,274.71,270.76,273.0,4762275
JNJ,2025-11-13,273.0,276.36,272.92,275.78,5880317
JNJ,2025-11-14,275.78,276.52,273.31,275.04,1827840
JNJ,2025-11-17,275.04,279.82,274.07,279.4,7002751
JNJ,2025-11-18,279.4,280.4,272.68,272.99,3317240
JNJ,2025-11-19,272.99,273.28,267.33,268.09,1377380
JNJ,2025-11-20,268.09,271.92,267.31,270.79,6032063
JNJ,2025-11-21,270.79,274.02,270.62,273.72,3322238
JNJ,2025-11-24,273.72,275.05,273.51,274.43,6618181
JNJ,2025-11-25,274.43,274.77,273.16,273.65,11035758
JNJ,2025-11-26,273.65,276.59,273.62,275.08,9536992
JNJ,2025-11-27,275.08,277.4,274.45,276.48,1003047
JNJ,2025-11-28,276.48,281.07,275.88,279.45,5808190
JNJ,2025-12-01,279.45,283.95,278.87,282.77,9026085
JNJ,2025-12-02,282.77,283.25,277.05,278.38,8791557
JNJ,2025-12-03,278.38,278.53,276.2,276.63,1906207
JNJ,2025-12-04,276.63,277.14,274.43,275.72,14270382
JNJ,2025-12-05,275.72,278.33,274.94,277.15,5045102
JNJ,2025-12-08,277.15,280.11,276.22,279.49,9397017
JNJ,2025-12-09,279.49,281.75,278.23,281.22,9463946
JNJ,2025-12-10,281.22,284.08,280.84,283.48,2330104
JNJ,2025-12-11,283.48,293.94,283.47,293.84,4014835
JNJ,2025-12-12,293.84,294.58,290.76,291.51,12226011
JNJ,2025-12-15,291.51,292.38,285.54,286.05,12971717
JNJ,2025-12-16,286.05,287.0,284.44,285.75,2719415
JNJ,2025-12-17,285.75,288.2,285.25,286.79,10951212
JNJ,2025-12-18,286.79,288.66,286.65,287.81,7120273
JNJ,2025-12-19,287.81,291.0,287.76,290.15,9879007
JNJ,2025-12-22,290.15,290.84,289.37,290.65,2174034
JNJ,2025-12-23,290.65,292.58,290.12,292.31,2303871
JNJ,2025-12-24,292.31,293.87,288.63,290.25,7928167
JNJ,2025-12-25,290.25,291.66,287.12,287.23,3509328
JNJ,2025-12-26,287.23,290.78,286.22,290.6,8518016
JNJ,2025-12-29,290.6,290.84,284.28,285.28,14266408
JNJ,2025-12-30,285.28,291.93,284.86,290.83,17603773
JNJ,2025-12-31,290.83,293.88,288.7,292.83,4275315
UNH,2023-01-02,520.0,521.34,514.28,517.74,3654053
UNH,2023-01-03,517.74,527.75,515.07,521.87,15076352
UNH,2023-01-04,521.87,523.89,518.72,521.55,4334805
UNH,2023-01-05,521.55,529.92,521.01,528.61,4974062
UNH,2023-01-06,528.61,532.46,527.34,530.24,13466726
UNH,2023-01-09,530.24,532.79,528.65,529.2,15210369
UNH,2023-01-10,529.2,530.13,516.12,517.31,9889820
UNH,2023-01-11,517.31,517.35,503.05,503.09,1616803
UNH,2023-01-12,503.09,503.37,493.78,497.19,2752370
UNH,2023-01-13,497.19,502.09,496.25,501.54,8213274
